fecha,año,semana_epidemiologica,casos_dengue,temp,temp_max,temp_min,hum_esp,hum_rel,prec,dias_lluvia,vel_vi,vel_vi_max,vel_vi_min,uv
2022-07-09,2022,27,18,26.52,29.30857142857143,24.397142857142857,20.08857142857143,92.13571428571429,38.87,5,0.18857142857142858,0.4785714285714286,0.025714285714285717,2.1557142857142857
2022-07-16,2022,28,9,26.60571428571429,29.425714285714285,24.375714285714285,19.827142857142857,90.69571428571429,36.12,3,0.16428571428571428,0.3814285714285714,0.022857142857142857,2.072857142857143
2022-07-23,2022,29,9,26.81142857142857,29.821428571428573,24.717142857142857,19.922857142857143,89.98857142857142,23.61,6,0.16571428571428573,0.42,0.017142857142857144,2.2485714285714287
2022-07-30,2022,30,18,25.897142857142857,28.442857142857143,23.888571428571428,19.358571428571427,92.26428571428572,64.12,7,0.18714285714285714,0.43714285714285717,0.037142857142857144,2.202857142857143
2022-08-06,2022,31,18,25.714285714285715,28.277142857142856,23.874285714285715,19.445714285714285,93.50142857142858,44.36,7,0.13999999999999999,0.37142857142857144,0.02142857142857143,2.1885714285714286
2022-08-13,2022,32,12,26.19,29.080000000000002,24.048571428571428,19.54714285714286,91.61,34.43,5,0.17285714285714285,0.4057142857142857,0.030000000000000002,2.345714285714286
2022-08-20,2022,33,22,26.505714285714284,29.861428571428572,23.791428571428572,19.464285714285715,89.67285714285715,29.810000000000002,5,0.18142857142857144,0.4428571428571429,0.015714285714285715,2.31
2022-08-27,2022,34,13,26.02857142857143,28.884285714285713,23.917142857142856,19.268571428571427,91.25428571428571,27.790000000000003,6,0.18142857142857144,0.43857142857142856,0.028571428571428574,2.1700000000000004
2022-09-03,2022,35,11,25.841428571428573,28.73,23.701428571428572,19.150000000000002,91.69571428571429,32.33,6,0.17142857142857143,0.4014285714285714,0.027142857142857142,2.3385714285714285
2022-09-10,2022,36,17,26.41142857142857,29.465714285714284,24.111428571428572,19.61285714285714,90.83714285714287,30.18,6,0.16142857142857142,0.3742857142857143,0.028571428571428574,2.41
2022-09-17,2022,37,21,25.397142857142857,27.89428571428571,23.55857142857143,19.052857142857142,93.56285714285715,63.08,7,0.15571428571428572,0.4014285714285714,0.037142857142857144,2.454285714285714
2022-09-24,2022,38,18,25.344285714285714,28.360000000000003,23.06714285714286,18.454285714285714,91.11714285714285,47.3,7,0.1757142857142857,0.42714285714285716,0.01,2.2985714285714285
2022-10-01,2022,39,9,25.389999999999997,27.55142857142857,23.782857142857143,18.94142857142857,92.88714285714286,41.93,7,0.19999999999999998,0.4442857142857143,0.028571428571428574,2.087142857142857
2022-10-08,2022,40,21,25.96142857142857,29.068571428571428,23.625714285714285,19.27857142857143,91.70428571428572,31.38,6,0.1742857142857143,0.4014285714285714,0.037142857142857144,2.0414285714285714
2022-10-15,2022,41,12,25.745714285714286,28.555714285714284,23.70285714285714,19.207142857142856,92.41857142857143,32.769999999999996,7,0.18142857142857144,0.4257142857142857,0.03142857142857143,2.0814285714285714
2022-10-22,2022,42,7,25.804285714285715,28.29,23.798571428571428,19.374285714285715,92.78,41.9,7,0.18,0.4185714285714286,0.032857142857142856,2.2414285714285715
2022-10-29,2022,43,9,25.72714285714286,28.41714285714286,23.551428571428573,19.232857142857142,92.66571428571429,160.4,7,0.16,0.3871428571428571,0.03142857142857143,2.157142857142857
2022-11-05,2022,44,19,25.697142857142858,28.714285714285715,23.255714285714284,18.648571428571426,90.04714285714286,20.21,4,0.1742857142857143,0.4042857142857143,0.037142857142857144,2.144285714285714
2022-11-12,2022,45,27,25.357142857142858,28.141428571428573,23.181428571428572,18.967142857142857,93.37857142857142,73.69,6,0.16142857142857142,0.3885714285714286,0.030000000000000002,1.94
2022-11-19,2022,46,22,25.752857142857145,28.442857142857143,23.74142857142857,19.321428571428573,92.81714285714285,30.38,7,0.14285714285714285,0.3028571428571429,0.03571428571428571,1.7457142857142858
2022-11-26,2022,47,11,25.812857142857144,28.68285714285714,23.639999999999997,19.087142857142858,91.36428571428571,17.82,2,0.15571428571428572,0.38,0.028571428571428574,1.7485714285714287
2022-12-03,2022,48,6,25.17571428571429,28.435714285714287,22.655714285714286,18.015714285714285,89.9557142857143,31.869999999999997,4,0.1657142857142857,0.3528571428571428,0.04,1.9642857142857142
2022-12-10,2022,49,9,25.262857142857143,29.101428571428574,21.83142857142857,17.327142857142857,86.24285714285715,2.08,0,0.20428571428571426,0.48857142857142855,0.03142857142857143,1.9428571428571428
2022-12-17,2022,50,13,25.84,29.351428571428574,23.071428571428573,18.71857142857143,89.7057142857143,17.33,6,0.16571428571428573,0.4614285714285714,0.03142857142857143,1.7900000000000003
2022-12-24,2022,51,11,25.978571428571428,29.96857142857143,22.625714285714285,18.135714285714286,86.58571428571429,3.39,1,0.18285714285714286,0.5157142857142857,0.014285714285714287,1.8357142857142856
2022-12-31,2022,52,15,25.985714285714288,30.042857142857144,22.58857142857143,17.92142857142857,85.63285714285713,12.809999999999999,3,0.1742857142857143,0.4842857142857143,0.02142857142857143,1.73
2023-01-07,2023,1,22,25.794285714285714,29.72714285714286,22.669999999999998,17.802857142857142,86.15142857142857,26.65,5,0.16999999999999998,0.5185714285714286,0.02,1.7128571428571429
2023-01-14,2023,2,25,25.268571428571427,28.358571428571427,23.05857142857143,18.16142857142857,90.27142857142857,30.349999999999998,6,0.14714285714285716,0.3728571428571429,0.03142857142857143,1.7414285714285713
2023-01-21,2023,3,35,25.92142857142857,30.352857142857143,22.45285714285714,17.315714285714286,83.47285714285714,5.31,2,0.16428571428571428,0.4928571428571429,0.018571428571428572,1.907142857142857
2023-01-28,2023,4,33,26.75857142857143,31.228571428571428,22.747142857142855,17.20714285714286,79.11714285714287,0.04,0,0.16999999999999998,0.5171428571428571,0.021428571428571432,1.9042857142857144
2023-02-04,2023,5,25,26.638571428571428,32.17857142857143,21.917142857142856,16.06,75.12571428571428,0.0,0,0.16142857142857142,0.5071428571428571,0.02142857142857143,2.132857142857143
2023-02-11,2023,6,12,27.997142857142855,33.22571428571429,23.801428571428573,17.25,74.33285714285715,0.0,0,0.11714285714285715,0.2842857142857143,0.014285714285714287,1.9542857142857142
2023-02-18,2023,7,36,28.145714285714288,33.86571428571428,23.854285714285712,17.46857142857143,74.88571428571429,17.13,3,0.13,0.3485714285714286,0.027142857142857142,1.9357142857142857
2023-02-25,2023,8,13,27.981428571428573,34.62571428571429,22.478571428571428,15.429999999999998,68.12857142857142,0.8,0,0.14142857142857143,0.37285714285714283,0.025714285714285714,2.1028571428571428
2023-03-04,2023,9,18,28.900000000000002,35.30571428571428,23.79714285714286,16.81142857142857,70.0,3.1500000000000004,2,0.12142857142857144,0.25285714285714284,0.03142857142857143,1.9842857142857144
2023-03-11,2023,10,20,27.09714285714286,31.95285714285714,23.537142857142857,17.009999999999998,77.22714285714287,11.7,6,0.13714285714285715,0.23142857142857146,0.07285714285714286,1.8514285714285712
2023-03-18,2023,11,13,26.687142857142856,31.012857142857143,23.625714285714285,17.474285714285713,80.90714285714286,38.14,6,0.1357142857142857,0.2285714285714286,0.0642857142857143,2.005714285714286
2023-03-25,2023,12,13,28.534285714285716,34.25142857142857,24.21857142857143,17.135714285714286,72.40714285714286,120.04,3,0.13142857142857142,0.2957142857142857,0.028571428571428574,2.1714285714285717
2023-04-01,2023,13,16,27.8,32.56285714285714,24.437142857142856,18.40857142857143,79.74428571428572,11.71,3,0.11857142857142856,0.24000000000000002,0.028571428571428574,1.9557142857142857
2023-04-08,2023,14,10,28.65285714285714,33.77142857142857,24.80857142857143,18.337142857142858,76.21428571428571,22.42,5,0.12285714285714287,0.24,0.037142857142857144,2.1757142857142857
2023-04-15,2023,15,17,27.75142857142857,31.872857142857146,24.74285714285714,18.614285714285717,80.58,13.64,4,0.13,0.3028571428571429,0.04,1.9600000000000002
2023-04-22,2023,16,8,27.03,30.844285714285714,24.30857142857143,18.575714285714287,83.69857142857143,38.94,6,0.13285714285714287,0.26142857142857145,0.05285714285714286,2.017142857142857
2023-04-29,2023,17,18,27.08285714285714,31.395714285714284,23.91142857142857,18.357142857142858,82.82000000000001,47.58,6,0.1542857142857143,0.30142857142857143,0.06,2.2085714285714286
2023-05-06,2023,18,13,28.694285714285716,32.612857142857145,25.395714285714284,20.09714285714286,82.12428571428572,21.14,2,0.16285714285714284,0.39,0.02142857142857143,2.2471428571428573
2023-05-13,2023,19,25,28.694285714285716,32.862857142857145,25.38,19.67142857142857,80.55571428571429,20.4,2,0.13714285714285715,0.37285714285714283,0.028571428571428574,2.1885714285714286
2023-05-20,2023,20,31,27.395714285714284,30.112857142857145,25.135714285714283,20.307142857142857,88.80285714285715,36.86,6,0.16142857142857142,0.37285714285714283,0.037142857142857144,1.9599999999999997
2023-05-27,2023,21,28,26.724285714285713,29.322857142857142,24.89428571428571,20.139999999999997,91.33428571428571,69.62,6,0.13285714285714287,0.34285714285714286,0.04,2.325714285714286
2023-06-03,2023,22,21,26.56,29.07,24.534285714285716,20.172857142857143,92.37285714285714,74.64999999999999,6,0.18285714285714286,0.45285714285714285,0.032857142857142856,2.3085714285714287
